ID;CHOICE;LUGGAGE;AGE;GA;TRAIN_TT;TRAIN_CO;SM_TT;SM_CO;SM_SEATS;CAR_TT;CAR_CO
301;1;1;1;1;102;2600;91;4160;0;0;0
302;2;1;1;1;153;2600;62;3120;0;0;0
302;1;1;1;1;153;2600;56;4160;1;0;0
302;1;1;1;1;153;2340;51;4160;0;0;0
302;1;1;1;1;121;2340;51;4160;1;0;0
302;1;1;1;1;132;2600;51;3380;1;0;0
302;1;1;1;1;132;2340;56;3120;1;0;0
302;2;1;1;1;132;3120;51;3120;0;0;0
302;1;1;1;1;153;3120;56;3380;0;0;0
302;1;1;1;1;132;2600;56;4160;0;0;0
303;1;1;1;1;205;2600;101;3120;0;0;0
303;1;1;1;1;205;2600;93;4160;1;0;0
303;1;1;1;1;205;2340;87;4160;0;0;0
303;1;1;1;1;161;2340;87;4160;1;0;0
303;1;1;1;1;176;2600;87;3380;1;0;0
303;1;1;1;1;176;2340;93;3120;1;0;0
303;2;1;1;1;176;3120;87;3120;0;0;0
303;2;1;1;1;205;3120;93;3380;0;0;0
303;1;1;1;1;176;2600;93;4160;0;0;0
304;2;1;1;1;87;3120;63;3380;0;91;40
304;1;1;1;1;102;3120;65;4160;0;91;32
304;2;1;1;1;79;3120;61;3120;0;91;52
304;1;1;1;1;79;2600;63;4160;0;56;32
304;2;1;1;1;102;2340;63;3120;0;70;52
304;2;1;1;1;87;2340;61;4160;0;70;32
304;1;1;1;1;79;3120;65;4160;0;56;40
304;1;1;1;1;102;2600;61;3380;0;56;40
304;1;1;1;1;79;2340;65;3380;0;70;40
305;2;1;1;1;232;3120;177;3380;0;0;0
305;2;1;1;1;210;3120;174;3120;0;0;0
305;2;1;1;1;276;3120;181;4160;0;0;0
305;1;1;1;1;210;2600;177;4160;0;0;0
305;2;1;1;1;276;2340;177;3120;0;0;0
305;2;1;1;1;232;2340;174;4160;0;0;0
305;1;1;1;1;210;3120;181;4160;0;0;0
305;2;1;1;1;210;2340;181;3380;0;0;0
305;1;1;1;1;276;2600;174;3380;0;0;0
306;2;1;2;1;147;3120;70;3120;1;110;80
306;2;1;2;1;114;2340;73;3120;0;143;64
306;2;1;2;1;147;2340;77;3380;1;88;64
306;2;1;2;1;125;2340;77;3380;0;143;104
306;2;1;2;1;125;2600;77;3120;0;88;104
306;2;1;2;1;114;2600;77;3120;1;143;80
306;2;1;2;1;114;3120;73;3380;1;110;64
306;2;1;2;1;114;2600;70;3380;0;110;104
306;1;1;2;1;125;3120;77;4160;1;110;104
307;2;1;2;1;81;3120;26;3380;0;0;0
307;2;1;2;1;73;3120;23;3120;0;0;0
307;2;1;2;1;96;3120;30;4160;0;0;0
307;1;1;2;1;73;2600;26;4160;0;0;0
307;2;1;2;1;96;2340;26;3120;0;0;0
307;2;1;2;1;81;2340;23;4160;0;0;0
307;2;1;2;1;73;3120;30;4160;0;0;0
307;2;1;2;1;73;2340;30;3380;0;0;0
307;2;1;2;1;96;2600;23;3380;0;0;0
308;2;1;2;1;146;3120;44;3120;1;0;0
308;1;1;2;1;114;2340;49;3120;0;0;0
308;1;1;2;1;146;2340;55;3380;1;0;0
308;1;1;2;1;125;2340;55;3380;0;0;0
308;1;1;2;1;125;2600;55;3120;0;0;0
308;1;1;2;1;114;2600;55;3120;1;0;0
308;2;1;2;1;114;3120;49;3380;1;0;0
308;1;1;2;1;114;2600;44;3380;0;0;0
308;1;1;2;1;125;3120;55;4160;1;0;0
309;1;1;2;1;236;3120;63;3120;1;0;0
309;1;1;2;1;182;2340;71;3120;0;0;0
309;1;1;2;1;236;2340;81;3380;1;0;0
309;1;1;2;1;200;2340;81;3380;0;0;0
309;1;1;2;1;200;2600;81;3120;0;0;0
309;1;1;2;1;182;2600;81;3120;1;0;0
309;1;1;2;1;182;3120;71;3380;1;0;0
309;1;1;2;1;182;2600;63;3380;0;0;0
309;1;1;2;1;200;3120;81;4160;1;0;0
310;2;1;3;1;110;3120;57;3380;0;0;0
310;2;1;3;1;124;3120;61;4160;0;0;0
310;2;1;3;1;103;3120;54;3120;0;0;0
310;1;1;3;1;103;2600;57;4160;0;0;0
310;2;1;3;1;124;2340;57;3120;0;0;0
310;2;1;3;1;103;3120;61;4160;0;0;0
310;1;1;3;1;110;2340;54;4160;0;0;0
310;2;1;3;1;124;2600;54;3380;0;0;0
310;2;1;3;1;103;2340;61;3380;0;0;0
311;2;1;3;1;121;3120;66;3380;0;130;60
311;2;1;3;1;141;3120;70;4160;0;130;48
311;2;1;3;1;111;3120;63;3120;0;130;78
311;2;1;3;1;111;2600;66;4160;0;80;48
311;2;1;3;1;141;2340;66;3120;0;100;78
311;2;1;3;1;111;3120;70;4160;0;80;60
311;2;1;3;1;121;2340;63;4160;0;100;48
311;2;1;3;1;141;2600;63;3380;0;80;60
311;2;1;3;1;111;2340;70;3380;0;100;60
312;2;1;3;1;116;2600;53;3120;0;0;0
312;1;1;3;1;116;2600;49;4160;1;0;0
312;1;1;3;1;116;2340;46;4160;0;0;0
312;1;1;3;1;95;2340;46;4160;1;0;0
312;2;1;3;1;102;2600;46;3380;1;0;0
312;2;1;3;1;102;2340;49;3120;1;0;0
312;2;1;3;1;102;3120;46;3120;0;0;0
312;2;1;3;1;116;3120;49;3380;0;0;0
312;1;1;3;1;102;2600;49;4160;0;0;0
313;1;1;4;1;141;2600;69;3120;0;0;0
313;1;1;4;1;141;2600;65;4160;1;0;0
313;1;1;4;1;141;2340;62;4160;0;0;0
313;1;1;4;1;109;2340;62;4160;1;0;0
313;1;1;4;1;120;2600;62;3380;1;0;0
313;1;1;4;1;120;2340;65;3120;1;0;0
313;2;1;4;1;120;3120;62;3120;0;0;0
313;2;1;4;1;141;3120;65;3380;0;0;0
313;1;1;4;1;120;2600;65;4160;0;0;0
314;1;1;5;1;87;3120;34;3380;0;0;0
314;1;1;5;1;101;3120;38;4160;0;0;0
314;1;1;5;1;80;3120;31;3120;0;0;0
314;1;1;5;1;80;2600;34;4160;0;0;0
314;1;1;5;1;101;2340;34;3120;0;0;0
314;1;1;5;1;80;3120;38;4160;0;0;0
314;1;1;5;1;87;2340;31;4160;0;0;0
314;1;1;5;1;101;2600;31;3380;0;0;0
314;1;1;5;1;80;2340;38;3380;0;0;0
315;1;1;5;1;244;3120;115;3380;0;0;0
315;1;1;5;1;221;3120;107;3120;0;0;0
315;1;1;5;1;221;2600;115;4160;0;0;0
315;1;1;5;1;290;3120;125;4160;0;0;0
315;1;1;5;1;290;2340;115;3120;0;0;0
315;1;1;5;1;244;2340;107;4160;0;0;0
315;1;1;5;1;221;3120;125;4160;0;0;0
315;1;1;5;1;221;2340;125;3380;0;0;0
315;1;1;5;1;290;2600;107;3380;0;0;0
316;2;1;2;1;102;3120;47;3380;0;0;0
316;2;1;2;1;95;3120;44;3120;0;0;0
316;1;1;2;1;116;3120;51;4160;0;0;0
316;1;1;2;1;95;2600;47;4160;0;0;0
316;1;1;2;1;116;2340;47;3120;0;0;0
316;1;1;2;1;102;2340;44;4160;0;0;0
316;1;1;2;1;95;3120;51;4160;0;0;0
316;1;1;2;1;95;2340;51;3380;0;0;0
316;1;1;2;1;116;2600;44;3380;0;0;0
317;2;1;4;1;392;3120;284;3380;0;273;130
317;3;1;4;1;353;3120;278;3120;0;273;169
317;3;1;4;1;470;3120;292;4160;0;273;104
317;3;1;4;1;353;2600;284;4160;0;168;104
317;3;1;4;1;470;2340;284;3120;0;210;169
317;3;1;4;1;392;2340;278;4160;0;210;104
317;3;1;4;1;353;3120;292;4160;0;168;130
317;3;1;4;1;353;2340;292;3380;0;210;130
317;3;1;4;1;470;2600;278;3380;0;168;130
318;1;1;5;1;112;3120;40;3120;1;70;30
318;1;1;5;1;91;2340;43;3120;0;91;24
318;1;1;5;1;112;2340;47;3380;1;56;24
318;1;1;5;1;98;2340;47;3380;0;91;39
318;1;1;5;1;98;2600;47;3120;0;56;39
318;1;1;5;1;91;2600;47;3120;1;91;30
318;1;1;5;1;91;3120;43;3380;1;70;24
318;1;1;5;1;91;2600;40;3380;0;70;39
318;1;1;5;1;98;3120;47;4160;1;70;39
319;2;1;5;1;121;3120;66;3380;0;0;0
319;1;1;5;1;111;3120;63;3120;0;0;0
319;1;1;5;1;140;3120;70;4160;0;0;0
319;1;1;5;1;111;2600;66;4160;0;0;0
319;1;1;5;1;140;2340;66;3120;0;0;0
319;2;1;5;1;121;2340;63;4160;0;0;0
319;2;1;5;1;111;3120;70;4160;0;0;0
319;1;1;5;1;111;2340;70;3380;0;0;0
319;1;1;5;1;140;2600;63;3380;0;0;0
320;2;1;3;1;108;3120;36;3120;1;80;50
320;3;1;3;1;87;2340;39;3120;0;104;40
320;1;1;3;1;94;2340;43;3380;0;104;65
320;3;1;3;1;108;2340;43;3380;1;64;40
320;3;1;3;1;94;2600;43;3120;0;64;65
320;3;1;3;1;87;2600;43;3120;1;104;50
320;3;1;3;1;87;3120;39;3380;1;80;40
320;3;1;3;1;87;2600;36;3380;0;80;65
320;3;1;3;1;94;3120;43;4160;1;80;65
321;2;3;2;1;257;2600;117;3120;0;180;40
321;3;3;2;1;257;2600;109;4160;1;234;65
321;3;3;2;1;257;2340;103;4160;0;234;50
321;3;3;2;1;197;2340;103;4160;1;144;65
321;2;3;2;1;217;2600;103;3380;1;234;40
321;1;3;2;1;217;2340;109;3120;1;144;50
321;3;3;2;1;217;3120;103;3120;0;144;40
321;3;3;2;1;257;3120;109;3380;0;144;65
321;1;3;2;1;217;2600;109;4160;0;180;50
322;1;3;5;1;286;3120;157;3380;0;351;95
322;1;3;5;1;258;3120;149;3120;0;351;123
322;1;3;5;1;341;3120;167;4160;0;351;76
322;1;3;5;1;258;2600;157;4160;0;216;76
322;1;3;5;1;341;2340;157;3120;0;270;123
322;1;3;5;1;286;2340;149;4160;0;270;76
322;1;3;5;1;258;3120;167;4160;0;216;95
322;1;3;5;1;258;2340;167;3380;0;270;95
322;1;3;5;1;341;2600;149;3380;0;216;95
323;2;1;3;1;82;3120;27;3380;0;91;55
323;1;1;3;1;75;3120;24;3120;0;91;71
323;1;1;3;1;96;3120;31;4160;0;91;44
323;1;1;3;1;75;2600;27;4160;0;56;44
323;1;1;3;1;96;2340;27;3120;0;70;71
323;2;1;3;1;82;2340;24;4160;0;70;44
323;2;1;3;1;75;3120;31;4160;0;56;55
323;1;1;3;1;75;2340;31;3380;0;70;55
323;1;1;3;1;96;2600;24;3380;0;56;55
324;2;1;1;1;155;3120;100;3380;0;0;0
324;2;1;1;1;141;3120;97;3120;0;0;0
324;2;1;1;1;183;3120;104;4160;0;0;0
324;1;1;1;1;141;2600;100;4160;0;0;0
324;2;1;1;1;183;2340;100;3120;0;0;0
324;2;1;1;1;155;2340;97;4160;0;0;0
324;2;1;1;1;141;3120;104;4160;0;0;0
324;1;1;1;1;141;2340;104;3380;0;0;0
324;2;1;1;1;183;2600;97;3380;0;0;0
325;1;1;1;1;132;2220;77;2405;0;0;0
325;2;1;1;1;125;2220;74;2220;0;0;0
325;1;1;1;1;146;2220;81;2960;0;0;0
325;1;1;1;1;125;1850;77;2960;0;0;0
325;1;1;1;1;146;1665;77;2220;0;0;0
325;1;1;1;1;132;1665;74;2960;0;0;0
325;1;1;1;1;125;2220;81;2960;0;0;0
325;1;1;1;1;125;1665;81;2405;0;0;0
325;1;1;1;1;146;1850;74;2405;0;0;0
326;2;1;1;1;144;2220;89;2405;0;117;50
326;2;1;1;1;132;2220;86;2220;0;117;65
326;1;1;1;1;167;2220;93;2960;0;117;40
326;1;1;1;1;132;1850;89;2960;0;72;40
326;1;1;1;1;167;1665;89;2220;0;90;65
326;1;1;1;1;144;1665;86;2960;0;90;40
326;1;1;1;1;132;2220;93;2960;0;72;50
326;1;1;1;1;132;1665;93;2405;0;90;50
326;1;1;1;1;167;1850;86;2405;0;72;50
327;2;1;1;1;111;2220;41;2220;1;0;0
327;2;1;1;1;90;1665;44;2220;0;0;0
327;2;1;1;1;111;1665;48;2405;1;0;0
327;1;1;1;1;97;1665;48;2405;0;0;0
327;2;1;1;1;97;1850;48;2220;0;0;0
327;1;1;1;1;90;1850;48;2220;1;0;0
327;2;1;1;1;90;2220;44;2405;1;0;0
327;2;1;1;1;90;1850;41;2405;0;0;0
327;1;1;1;1;97;2220;48;2960;1;0;0
328;2;1;1;1;75;2220;56;2405;0;65;25
328;2;1;1;1;70;2220;54;2220;0;65;32
328;1;1;1;1;85;2220;59;2960;0;65;20
328;1;1;1;1;70;1850;56;2960;0;40;20
328;1;1;1;1;85;1665;56;2220;0;50;32
328;3;1;1;1;75;1665;54;2960;0;50;20
328;3;1;1;1;70;2220;59;2960;0;40;25
328;1;1;1;1;70;1665;59;2405;0;50;25
328;1;1;1;1;85;1850;54;2405;0;40;25
329;1;1;1;1;202;1850;126;2220;0;0;0
329;1;1;1;1;202;1850;122;2960;1;0;0
329;1;1;1;1;202;1665;119;2960;0;0;0
329;1;1;1;1;159;1665;119;2960;1;0;0
329;1;1;1;1;173;1850;119;2405;1;0;0
329;1;1;1;1;173;1665;122;2220;1;0;0
329;2;1;1;1;173;2220;119;2220;0;0;0
329;1;1;1;1;202;2220;122;2405;0;0;0
329;1;1;1;1;173;1850;122;2960;0;0;0
330;2;1;2;1;163;2220;82;2220;1;0;0
330;2;1;2;1;129;1665;85;2220;0;0;0
330;2;1;2;1;163;1665;89;2405;1;0;0
330;2;1;2;1;140;1665;89;2405;0;0;0
330;2;1;2;1;140;1850;89;2220;0;0;0
330;2;1;2;1;129;1850;89;2220;1;0;0
330;2;1;2;1;129;2220;85;2405;1;0;0
330;2;1;2;1;129;1850;82;2405;0;0;0
330;2;1;2;1;140;2220;89;2960;1;0;0
331;1;1;5;1;130;1850;62;2220;0;0;0
331;1;1;5;1;130;1850;58;2960;1;0;0
331;1;1;5;1;130;1665;55;2960;0;0;0
331;1;1;5;1;101;1665;55;2960;1;0;0
331;1;1;5;1;111;1850;55;2405;1;0;0
331;1;1;5;1;111;1665;58;2220;1;0;0
331;2;1;5;1;111;2220;55;2220;0;0;0
331;2;1;5;1;130;2220;58;2405;0;0;0
331;1;1;5;1;111;1850;58;2960;0;0;0
332;2;1;1;1;139;2220;86;2405;0;0;0
332;2;1;1;1;126;2220;83;2220;0;0;0
332;1;1;1;1;165;2220;90;2960;0;0;0
332;1;1;1;1;126;1850;86;2960;0;0;0
332;1;1;1;1;165;1665;86;2220;0;0;0
332;1;1;1;1;139;1665;83;2960;0;0;0
332;1;1;1;1;126;2220;90;2960;0;0;0
332;1;1;1;1;126;1665;90;2405;0;0;0
332;1;1;1;1;165;1850;83;2405;0;0;0
333;2;0;1;1;96;2220;43;2405;0;0;0
333;2;0;1;1;88;2220;40;2220;0;0;0
333;2;0;1;1;112;2220;47;2960;0;0;0
333;1;0;1;1;88;1850;43;2960;0;0;0
333;2;0;1;1;112;1665;43;2220;0;0;0
333;1;0;1;1;96;1665;40;2960;0;0;0
333;2;0;1;1;88;2220;47;2960;0;0;0
333;1;0;1;1;88;1665;47;2405;0;0;0
333;2;0;1;1;112;1850;40;2405;0;0;0
334;2;1;1;1;102;2220;49;2405;0;0;0
334;2;1;1;1;95;2220;46;2220;0;0;0
334;1;1;1;1;116;2220;53;2960;0;0;0
334;1;1;1;1;95;1850;49;2960;0;0;0
334;2;1;1;1;116;1665;49;2220;0;0;0
334;1;1;1;1;102;1665;46;2960;0;0;0
334;1;1;1;1;95;2220;53;2960;0;0;0
334;1;1;1;1;95;1665;53;2405;0;0;0
334;2;1;1;1;116;1850;46;2405;0;0;0
335;2;1;1;1;171;1850;93;2220;0;100;32
335;1;1;1;1;171;1850;89;2960;1;130;52
335;1;1;1;1;171;1665;86;2960;0;130;40
335;1;1;1;1;131;1665;86;2960;1;80;52
335;1;1;1;1;144;1850;86;2405;1;130;32
335;2;1;1;1;144;1665;89;2220;1;80;40
335;2;1;1;1;144;2220;86;2220;0;80;32
335;2;1;1;1;171;2220;89;2405;0;80;52
335;1;1;1;1;144;1850;89;2960;0;100;40
336;2;1;1;1;126;1850;87;2220;0;0;0
336;2;1;1;1;126;1850;85;2960;1;0;0
336;1;1;1;1;126;1665;83;2960;0;0;0
336;2;1;1;1;100;1665;83;2960;1;0;0
336;1;1;1;1;109;1850;83;2405;1;0;0
336;1;1;1;1;109;1665;85;2220;1;0;0
336;2;1;1;1;109;2220;83;2220;0;0;0
336;2;1;1;1;126;2220;85;2405;0;0;0
336;1;1;1;1;109;1850;85;2960;0;0;0
337;1;1;1;0;61;209;32;251;0;0;0
337;1;1;1;0;61;188;28;334;0;0;0
337;1;1;1;0;61;209;30;334;1;0;0
337;1;1;1;0;51;188;28;334;1;0;0
337;1;1;1;0;54;209;28;272;1;0;0
337;2;1;1;0;54;188;30;251;1;0;0
337;2;1;1;0;54;251;28;251;0;0;0
337;1;1;1;0;54;209;30;334;0;0;0
337;2;1;1;0;61;251;30;272;0;0;0
338;2;1;1;0;71;116;42;139;0;0;0
338;1;1;1;0;71;104;38;186;0;0;0
338;1;1;1;0;71;116;40;186;1;0;0
338;1;1;1;0;61;104;38;186;1;0;0
338;2;1;1;0;64;116;38;151;1;0;0
338;2;1;1;0;64;104;40;139;1;0;0
338;2;1;1;0;64;139;38;139;0;0;0
338;2;1;1;0;64;116;40;186;0;0;0
338;2;1;1;0;71;139;40;151;0;0;0
339;2;1;5;0;121;259;49;259;1;0;0
339;2;1;5;0;100;194;52;259;0;0;0
339;2;1;5;0;121;194;56;281;1;0;0
339;2;1;5;0;107;194;56;281;0;0;0
339;2;1;5;0;107;216;56;259;0;0;0
339;2;1;5;0;100;216;56;259;1;0;0
339;1;1;5;0;100;259;52;281;1;0;0
339;2;1;5;0;100;216;49;281;0;0;0
339;2;1;5;0;107;259;56;346;1;0;0
340;2;1;1;0;80;65;56;70;0;0;0
340;2;1;1;0;73;65;54;65;0;0;0
340;1;1;1;0;94;65;58;86;0;0;0
340;1;1;1;0;73;54;56;86;0;0;0
340;2;1;1;0;94;49;56;65;0;0;0
340;1;1;1;0;80;49;54;86;0;0;0
340;1;1;1;0;73;65;58;86;0;0;0
340;1;1;1;0;73;49;58;70;0;0;0
340;2;1;1;0;94;54;54;70;0;0;0
341;3;1;4;0;63;53;29;53;1;45;30
341;1;1;4;0;63;40;33;57;1;36;24
341;1;1;4;0;51;40;31;53;0;58;24
341;1;1;4;0;55;40;33;57;0;58;39
341;3;1;4;0;55;44;33;53;0;36;39
341;1;1;4;0;51;44;33;53;1;58;30
341;3;1;4;0;51;53;31;57;1;45;24
341;1;1;4;0;55;53;33;70;1;45;39
341;1;1;4;0;51;44;29;57;0;45;39
342;2;0;3;0;237;106;82;112;1;140;85
342;2;0;3;0;237;79;96;97;1;112;68
342;2;0;3;0;183;79;88;90;0;182;68
342;2;0;3;0;201;79;96;97;0;182;110
342;2;0;3;0;201;88;96;97;0;112;110
342;2;0;3;0;183;106;88;118;1;140;68
342;2;0;3;0;183;88;96;97;1;182;85
342;2;0;3;0;201;106;96;137;1;140;110
342;2;0;3;0;183;88;82;105;0;140;110
343;2;0;5;0;125;64;50;68;1;70;40
343;2;0;5;0;100;48;53;54;0;91;32
343;2;0;5;0;125;48;57;56;1;56;32
343;2;0;5;0;108;48;57;56;0;91;52
343;2;0;5;0;108;53;57;58;0;56;52
343;2;0;5;0;100;53;57;58;1;91;40
343;2;0;5;0;100;64;53;71;1;70;32
343;2;0;5;0;100;53;50;60;0;70;52
343;1;0;5;0;108;64;57;81;1;70;52
344;2;1;2;0;175;55;95;65;1;60;35
344;2;1;2;0;139;41;98;48;0;78;28
344;3;1;2;0;175;41;102;53;1;48;28
344;2;1;2;0;151;41;102;53;0;78;45
344;3;1;2;0;151;46;102;54;0;48;45
344;3;1;2;0;139;46;102;54;1;78;35
344;3;1;2;0;139;55;98;68;1;60;28
344;2;1;2;0;139;46;95;56;0;60;45
344;3;1;2;0;151;55;102;76;1;60;45
345;2;1;2;0;164;82;81;84;1;100;100
345;2;1;2;0;126;61;84;71;0;130;80
345;2;1;2;0;164;61;88;74;1;80;80
345;2;1;2;0;139;61;88;74;0;130;130
345;2;1;2;0;139;68;88;76;0;80;130
345;2;1;2;0;126;68;88;76;1;130;100
345;1;1;2;0;126;82;84;90;1;100;80
345;2;1;2;0;126;68;81;81;0;100;130
345;1;1;2;0;139;82;88;105;1;100;130
346;2;1;2;0;116;65;86;71;1;0;0
346;1;1;2;0;91;49;88;54;0;0;0
346;2;1;2;0;116;49;90;56;1;0;0
346;2;1;2;0;99;49;90;56;0;0;0
346;2;1;2;0;99;54;90;60;0;0;0
346;2;1;2;0;91;54;90;60;1;0;0
346;2;1;2;0;91;65;88;71;1;0;0
346;2;1;2;0;91;54;86;60;0;0;0
346;2;1;2;0;99;65;90;78;1;0;0
347;2;1;3;0;123;72;51;81;1;0;0
347;2;1;3;0;102;54;54;68;0;0;0
347;2;1;3;0;123;54;58;71;1;0;0
347;2;1;3;0;109;54;58;71;0;0;0
347;2;1;3;0;109;60;58;71;0;0;0
347;2;1;3;0;102;60;58;71;1;0;0
347;2;1;3;0;102;72;54;84;1;0;0
347;2;1;3;0;102;60;51;76;0;0;0
347;1;1;3;0;109;72;58;97;1;0;0
348;2;1;3;0;192;89;107;92;1;150;80
348;2;1;3;0;192;67;114;78;1;120;64
348;2;1;3;0;151;67;110;76;0;195;64
348;2;1;3;0;165;67;114;78;0;195;104
348;2;1;3;0;165;74;114;81;0;120;104
348;2;1;3;0;151;89;110;94;1;150;64
348;2;1;3;0;151;74;114;81;1;195;80
348;2;1;3;0;165;89;114;109;1;150;104
348;2;1;3;0;151;74;107;84;0;150;104
349;2;1;4;0;283;99;138;112;0;0;0
349;2;1;4;0;283;99;130;133;1;0;0
349;2;1;4;0;283;89;124;122;0;0;0
349;2;1;4;0;215;89;124;122;1;0;0
349;2;1;4;0;238;99;124;118;1;0;0
349;2;1;4;0;238;89;130;105;1;0;0
349;2;1;4;0;238;119;124;127;0;0;0
349;2;1;4;0;283;119;130;137;0;0;0
349;2;1;4;0;238;99;130;133;0;0;0
350;2;1;4;0;193;106;50;112;1;180;95
350;2;1;4;0;150;79;56;90;0;234;76
350;2;1;4;0;193;79;64;97;1;144;76
350;2;1;4;0;164;79;64;97;0;234;123
350;2;1;4;0;164;88;64;97;0;144;123
350;2;1;4;0;150;88;64;97;1;234;95
350;2;1;4;0;150;106;56;118;1;180;76
350;2;1;4;0;150;88;50;105;0;180;123
350;2;1;4;0;164;106;64;140;1;180;123
351;1;1;5;0;97;97;44;99;0;234;100
351;1;1;5;0;90;81;44;92;0;144;80
351;1;1;5;0;90;97;41;97;0;234;130
351;1;1;5;0;111;97;48;109;0;234;80
351;1;1;5;0;111;73;44;81;0;180;130
351;1;1;5;0;97;73;41;88;0;180;80
351;1;1;5;0;90;97;48;109;0;144;100
351;1;1;5;0;90;73;48;81;0;180;100
351;1;1;5;0;111;81;41;88;0;144;100
352;2;1;2;0;153;82;77;90;0;143;65
352;1;1;2;0;142;82;72;84;0;143;84
352;1;1;2;0;174;82;83;105;0;143;52
352;2;1;2;0;142;68;77;90;0;88;52
352;2;1;2;0;174;61;77;71;0;110;84
352;2;1;2;0;153;61;72;84;0;110;52
352;1;1;2;0;142;82;83;105;0;88;65
352;2;1;2;0;142;61;83;74;0;110;65
352;2;1;2;0;174;68;72;78;0;88;65
353;2;1;3;0;207;131;99;146;0;221;95
353;2;1;3;0;187;131;93;140;0;221;123
353;2;1;3;0;246;131;107;165;0;221;76
353;2;1;3;0;187;109;99;146;0;136;76
353;2;1;3;0;246;98;99;112;0;170;123
353;2;1;3;0;207;98;93;133;0;170;76
353;2;1;3;0;187;131;107;165;0;136;95
353;2;1;3;0;187;98;107;118;0;170;95
353;2;1;3;0;246;109;93;127;0;136;95
354;2;1;3;0;300;118;135;133;0;180;132
354;2;1;3;0;300;118;125;161;1;234;214
354;2;1;3;0;300;106;117;146;0;234;165
354;2;1;3;0;231;106;117;146;1;144;214
354;2;1;3;0;254;118;117;137;1;234;132
354;2;1;3;0;254;106;125;118;1;144;165
354;2;1;3;0;254;142;117;150;0;144;132
354;2;1;3;0;300;142;125;161;0;144;214
354;2;1;3;0;254;118;125;161;0;180;165
355;2;1;5;0;190;97;80;99;1;150;90
355;2;1;5;0;190;73;91;84;1;120;72
355;2;1;5;0;146;73;85;84;0;195;72
355;2;1;5;0;161;73;91;84;0;195;117
355;2;1;5;0;161;81;91;88;0;120;117
355;2;1;5;0;146;81;91;88;1;195;90
355;3;1;5;0;146;97;85;105;1;150;72
355;2;1;5;0;161;97;91;118;1;150;117
355;2;1;5;0;146;81;80;92;0;150;117
356;1;1;5;0;135;65;65;74;0;90;44
356;1;1;5;0;135;58;58;81;0;117;55
356;1;1;5;0;135;65;61;88;1;117;71
356;1;1;5;0;106;58;58;81;1;72;71
356;1;1;5;0;116;65;58;76;1;117;44
356;1;1;5;0;116;78;58;84;0;72;44
356;1;1;5;0;116;58;61;68;1;72;55
356;1;1;5;0;116;65;61;88;0;90;55
356;1;1;5;0;135;78;61;84;0;72;71
357;2;3;1;0;313;127;143;140;0;0;0
357;2;3;1;0;313;127;133;168;1;0;0
357;2;3;1;0;313;114;125;155;0;0;0
357;2;3;1;0;236;114;125;155;1;0;0
357;2;3;1;0;262;127;125;146;1;0;0
357;2;3;1;0;262;114;133;127;1;0;0
357;2;3;1;0;262;152;125;161;0;0;0
357;2;3;1;0;313;152;133;168;0;0;0
357;2;3;1;0;262;127;133;168;0;0;0
358;2;1;2;0;87;26;34;34;0;0;0
358;2;1;2;0;80;26;31;32;0;0;0
358;1;1;2;0;101;26;38;41;0;0;0
358;1;1;2;0;80;22;34;35;0;0;0
358;2;1;2;0;101;20;34;25;0;0;0
358;2;1;2;0;87;20;31;32;0;0;0
358;1;1;2;0;80;26;38;41;0;0;0
358;2;1;2;0;80;20;38;26;0;0;0
358;2;1;2;0;101;22;31;29;0;0;0
359;2;0;2;0;111;74;48;89;0;0;0
359;1;0;2;0;111;67;41;106;0;0;0
359;1;0;2;0;111;74;44;116;1;0;0
359;1;0;2;0;90;67;41;106;1;0;0
359;1;0;2;0;97;74;41;97;1;0;0
359;1;0;2;0;97;67;44;82;1;0;0
359;1;0;2;0;97;89;41;106;0;0;0
359;1;0;2;0;111;89;44;111;0;0;0
359;1;0;2;0;97;74;44;116;0;0;0
360;1;1;3;0;208;176;79;194;0;120;76
360;1;1;3;0;208;176;71;245;1;156;123
360;1;1;3;0;208;158;65;225;0;156;95
360;3;1;3;0;165;158;65;225;1;96;123
360;1;1;3;0;179;176;65;210;1;156;76
360;3;1;3;0;179;158;71;181;1;96;95
360;3;1;3;0;179;211;65;225;0;96;76
360;3;1;3;0;208;211;71;237;0;96;123
360;1;1;3;0;179;176;71;245;0;120;95
361;2;1;3;0;175;163;95;169;1;0;0
361;2;1;3;0;142;122;98;142;0;0;0
361;2;1;3;0;175;122;102;147;1;0;0
361;2;1;3;0;153;122;102;147;0;0;0
361;2;1;3;0;153;136;102;153;0;0;0
361;2;1;3;0;142;136;102;153;1;0;0
361;2;1;3;0;142;163;98;176;1;0;0
361;2;1;3;0;142;136;95;155;0;0;0
361;2;1;3;0;153;163;102;210;1;0;0
362;2;1;3;0;189;211;76;237;0;182;85
362;2;1;3;0;174;211;70;225;0;182;110
362;1;1;3;0;220;211;84;281;0;182;68
362;1;1;3;0;174;176;76;245;0;112;68
362;2;1;3;0;220;158;76;184;0;140;110
362;1;1;3;0;189;158;70;225;0;140;68
362;3;1;3;0;174;211;84;281;0;112;85
362;3;1;3;0;174;158;84;194;0;140;85
362;3;1;3;0;220;176;70;210;0;112;85
363;2;1;4;0;94;102;39;130;0;91;45
363;2;1;4;0;87;102;36;116;0;91;58
363;3;1;4;0;108;102;43;147;0;91;36
